purchase_frequency_monthly,avg_order_value_usd,tenure_months,customer_segment,product_category_preference,channel_preference,promotion_sensitivity,service_interactions,referral_count,geographic_region,demographic_segment,satisfaction_score,clv_usd
6.555496996835248,,50.0,Churned,Single Category,Both,Medium,16.0,0.0,East,Professionals,4.619382844528268,40915.48589381046
7.284329092281414,,31.0,New,Single Category,Store,Low,17.0,8.0,East,Retirees,2.4856991814597884,8530.936553853659
2.2460331252493484,228.84354728490035,37.0,New,Single Category,Both,Low,16.0,5.0,South,Retirees,6.748570399392499,26975.382285238094
4.709590642363959,426.98595564366246,30.0,New,Multiple Categories,Both,High,8.0,2.0,North,Professionals,6.202860858902099,36136.707446997825
3.0515647883283337,330.3772221790774,20.0,VIP,Multiple Categories,Store,Low,10.0,0.0,East,Professionals,8.00978540379791,8082.372620403858
5.717437619483372,183.90925658803104,25.0,New,Multiple Categories,Store,High,9.0,3.0,North,Families,2.150968705787214,
7.09389530983694,65.28758852328892,29.0,VIP,Single Category,Online,Low,10.0,6.0,West,Young Adults,6.001764363751367,27234.717359706112
0.6502575908457088,479.562041203013,59.0,VIP,Multiple Categories,,Medium,3.0,9.0,International,Professionals,7.7134953957581285,29938.945794567553
4.175749170224568,25.83999298993714,70.0,New,Single Category,Online,Medium,9.0,7.0,North,Families,5.070801871542033,46006.41884720446
7.327816349348519,354.0389175314009,48.0,VIP,Single Category,Online,High,10.0,8.0,South,Families,1.4227554905084165,26678.477967422175
0.8718311337832758,26.586306050708174,16.0,Regular,Multiple Categories,Both,High,7.0,9.0,International,Professionals,3.7854016408221005,19948.725332678576
2.2334286173195665,257.96243867787325,55.0,Regular,Single Category,Store,High,2.0,5.0,West,Families,7.503967533196615,7245.705874848693
3.7908794800285563,92.87451683373132,10.0,VIP,Multiple Categories,Store,,3.0,9.0,West,Retirees,8.583289694820424,33409.245623168004
7.93015918347088,45.50598101884063,61.0,Churned,Single Category,Both,Low,6.0,3.0,West,Professionals,3.302987905896312,30438.726932978927
0.9399179723541041,400.5659278773014,68.0,Churned,Multiple Categories,Online,High,1.0,2.0,International,Families,9.796629445154425,
2.248909691037046,212.85588068288462,47.0,VIP,Single Category,Store,Low,,4.0,South,Young Adults,9.763336727065768,14527.166351185713
,135.6656348952289,68.0,VIP,Multiple Categories,Store,High,4.0,2.0,North,Families,1.1175955036567102,22806.796033555085
7.288828576036817,167.7233082386239,12.0,New,Single Category,Online,Low,7.0,3.0,East,Professionals,6.772768994295227,18613.67278386364
1.5336564790871539,351.0680768869874,11.0,New,Multiple Categories,,Medium,,6.0,,Retirees,1.2271724819951648,4711.567586568759
7.251252440946221,131.77566150845738,16.0,Churned,Multiple Categories,Online,High,11.0,9.0,East,,6.038435476790664,8405.13908915647
7.78669154848203,413.32495263013965,6.0,VIP,Single Category,Online,Low,16.0,8.0,South,Families,9.0306561439512,4785.828235297771
2.3360973132478975,443.88222293289004,27.0,Churned,Single Category,Online,Low,1.0,2.0,International,Young Adults,6.955583641329958,11477.31494249945
2.7508348191051715,200.46897724779666,16.0,New,Single Category,Online,,9.0,3.0,East,Professionals,4.188750537364767,24244.908549486558
2.0021455488297724,335.37372190989026,58.0,New,Multiple Categories,,Low,5.0,8.0,North,Retirees,9.967577224551295,4864.819884717836
2.952101766882135,213.9243614488934,48.0,Churned,Multiple Categories,Store,Low,11.0,6.0,International,Retirees,8.930165942835835,5196.063117430361
2.445216731220567,53.67430013149437,67.0,Churned,Single Category,Store,Low,16.0,1.0,South,Young Adults,1.1058511961186221,48566.0137926012
1.3698056267009604,431.46816267374976,14.0,,Multiple Categories,Both,High,15.0,0.0,East,Young Adults,7.53056017103513,3370.3526821827304
6.342248066829717,451.91035002587427,9.0,,Multiple Categories,Store,Low,17.0,0.0,North,Professionals,2.334485024028081,17494.814108215898
1.3709096185161294,274.89025460491507,30.0,VIP,Single Category,Online,High,3.0,5.0,West,Professionals,4.843364147775072,7952.225364354041
5.098470909209359,94.91017980536795,14.0,VIP,Multiple Categories,Both,Low,12.0,9.0,International,Young Adults,5.323128228238307,39733.93250262644
2.9544705051231435,107.5324241401335,61.0,New,Single Category,Both,High,5.0,2.0,West,Retirees,1.7505073400590572,25458.41612823821
3.3563062097922733,26.055422881535325,19.0,VIP,Single Category,Both,Medium,1.0,0.0,,Retirees,6.421193481397399,9318.865418053567
7.5142769214861875,331.13688211842486,56.0,New,Single Category,Both,Medium,13.0,8.0,International,Young Adults,1.6450050867893846,18706.528662693276
1.2740816621807955,152.90496037587053,11.0,Churned,Single Category,Online,Low,1.0,6.0,North,Retirees,3.6451457601454855,20018.484308562158
3.8408706038609575,100.9896678201165,10.0,New,Single Category,Store,High,6.0,9.0,West,Retirees,7.057050323218448,27929.311137846515
4.576634247239679,146.07005393006386,9.0,Regular,Single Category,,Low,9.0,1.0,South,Families,6.799364352637726,43661.87992770955
4.8263211993612956,,57.0,Regular,Single Category,Online,Medium,1.0,1.0,East,Professionals,6.325943346531925,45195.01869235419
7.586219433970613,233.47830272866034,6.0,Regular,Multiple Categories,Online,,14.0,,South,Professionals,4.154359306100698,34259.65528465156
6.040169111021129,380.0973726033891,22.0,Churned,Single Category,Both,Medium,12.0,8.0,,Professionals,3.740222989699684,19646.992135390978
1.9834215424491113,457.60532717944534,,Churned,Multiple Categories,Online,Low,0.0,6.0,East,Professionals,1.7260989681819996,40553.9195969989
3.554202517621233,142.16676841119067,57.0,VIP,Multiple Categories,Both,High,2.0,4.0,,Families,5.682397177442835,16731.062883859006
3.2067098902609006,488.14966881993723,26.0,Regular,Multiple Categories,,Low,6.0,2.0,North,Families,8.186569253210507,49881.34506700418
4.9201663010409975,495.3979220765467,38.0,Churned,Single Category,Online,Medium,3.0,4.0,East,Young Adults,2.9863485018125324,31394.934605432267
,244.37812929655516,56.0,VIP,Multiple Categories,Both,High,4.0,1.0,East,Professionals,2.465481630250893,2987.211543520743
7.060298242442838,341.38211553889397,61.0,VIP,Single Category,Both,High,14.0,1.0,West,Young Adults,8.569736253906784,5157.5876778072925
7.859677891513006,238.01676309054753,23.0,Churned,Multiple Categories,Store,High,3.0,5.0,International,Families,4.700653174098745,14042.6753393518
2.033537864968946,31.523525094025274,2.0,Regular,Single Category,Online,Medium,19.0,8.0,West,Families,3.5262418460994076,27821.687339520082
7.545987586266561,,24.0,New,Multiple Categories,Online,High,17.0,0.0,North,Retirees,,46612.852846357746
0.7536391988026782,83.90313353955011,62.0,Regular,Multiple Categories,Store,High,18.0,6.0,West,Professionals,,41810.885365262424
3.6606259744105065,58.721658258461915,50.0,New,Multiple Categories,Both,Medium,1.0,2.0,East,Families,4.108160286599473,8172.990204122874
2.578180858015315,299.28975697378036,17.0,New,Multiple Categories,Store,High,3.0,3.0,East,Families,9.400473598589224,2076.1473880449107
5.361613284189001,398.3156180181401,,New,Multiple Categories,Both,Low,6.0,8.0,South,Families,5.615633129498703,14175.375362144052
1.2740552256343878,109.57188878431955,56.0,Churned,Multiple Categories,Online,Medium,6.0,,International,Families,2.0845806321809377,47957.12647943308
4.2211888370937665,290.72781125619383,36.0,VIP,Single Category,Online,,8.0,0.0,West,Young Adults,9.193098904580836,4534.1766243010725
6.497955388646674,277.86479054085044,33.0,New,Single Category,Online,High,19.0,0.0,West,Young Adults,8.212663851704612,23848.901706711116
2.5094614090818257,262.4649425990951,50.0,Churned,Single Category,Both,Low,13.0,5.0,South,Professionals,7.033653214657833,11044.402509036507
6.338538628015164,91.8161197920313,32.0,VIP,Multiple Categories,Store,High,2.0,4.0,North,Families,,25047.265984224585
1.324765373883762,57.87086090425185,38.0,,Single Category,Store,Medium,,5.0,International,Professionals,1.7622628430156067,34989.65608634696
7.678381061455991,69.46458961913005,70.0,VIP,Single Category,Store,Low,15.0,4.0,North,Families,,44772.32017327323
6.363278912971619,452.41532684360925,7.0,New,Single Category,Store,Medium,6.0,6.0,East,Professionals,6.771411909315895,5550.550821824563
5.602231969030496,98.61187615474556,59.0,,Multiple Categories,Both,Medium,,9.0,East,Young Adults,3.140801965162587,45131.470794116925
3.2814213783816175,94.40847816768039,,New,Multiple Categories,Online,High,16.0,3.0,International,Young Adults,4.900286494236326,21173.8195931578
7.2520389097127005,91.73699863366897,62.0,VIP,Multiple Categories,,High,12.0,3.0,South,Families,8.603226597902328,14586.989973001335
7.418300104635885,212.47095375723288,,Regular,Multiple Categories,Store,Low,18.0,6.0,South,Retirees,8.44008233911215,45447.0145075317
7.83857914285259,183.31132871084864,63.0,New,Multiple Categories,Both,Medium,5.0,1.0,West,Professionals,7.657615360968698,2601.525312454432
3.294474182261558,29.973348957957384,10.0,VIP,Multiple Categories,Online,Low,9.0,4.0,North,,4.47981078735881,37304.95603424055
4.257593004629559,239.82521630224363,66.0,VIP,Single Category,Online,Medium,4.0,,South,Families,6.802070861598123,11228.879240678398
6.042433473624044,347.8343629946424,12.0,Regular,Single Category,Online,Low,8.0,,South,Families,5.313682867752493,30800.02631052845
3.8663975116599927,206.7462709518089,52.0,,Single Category,Both,Medium,10.0,8.0,West,Families,7.514844363302295,15979.662185052473
7.666939645627026,342.27689638074384,,VIP,Single Category,Store,Low,16.0,0.0,East,Young Adults,6.140354915620357,46474.17447257328
3.799721414838565,156.40327882576705,36.0,Churned,Multiple Categories,Both,Medium,12.0,6.0,South,,2.999553673226325,29607.841519514914
7.989619389230666,336.9062887754142,35.0,Regular,Single Category,Store,Medium,15.0,0.0,West,Professionals,5.782939803963009,3448.570108412421
2.291623736398451,202.48102761380085,45.0,Regular,Multiple Categories,Store,,14.0,1.0,North,Young Adults,7.394952985454959,31081.611408528694
6.727479946062284,161.5542296556156,43.0,Churned,Multiple Categories,,Medium,12.0,1.0,West,Professionals,5.177563059040156,15613.287085390231
3.2136050195618844,245.02251928008786,28.0,Churned,,Both,High,10.0,3.0,West,,7.262115120861058,18074.968808286238
1.5444309018836029,434.7062079316006,11.0,New,Single Category,Online,Medium,5.0,5.0,South,Families,2.3559473060896305,47196.38876848828
2.5500842111483943,226.17645730220292,52.0,Regular,Single Category,Both,,16.0,5.0,North,,8.223639828986432,46259.98766426834
4.753776450762046,263.69664348304354,46.0,New,Single Category,Online,Low,17.0,2.0,West,Retirees,5.0760306174245935,33128.450684051495
2.8440999672466813,209.08958756384845,60.0,New,Multiple Categories,Online,Low,13.0,9.0,East,Professionals,9.897865893459604,43320.83035011299
3.065796750805176,235.4424516914143,40.0,VIP,Single Category,Both,Low,4.0,4.0,South,Retirees,4.624110765187977,22863.414313744423
3.665386279612027,406.7718917954439,17.0,Churned,Single Category,Online,Medium,10.0,9.0,North,Young Adults,2.345827677354486,14907.840058621827
6.547694642817324,409.95346158458506,30.0,VIP,Multiple Categories,Online,High,18.0,9.0,East,Professionals,7.1303339799586825,29433.226036876895
4.730196432649055,460.27204010151036,10.0,VIP,Single Category,Online,High,11.0,6.0,,Families,8.257198879314666,11174.474289023776
2.4741563018210533,325.9843211249726,53.0,VIP,Multiple Categories,Online,Medium,12.0,5.0,West,Professionals,8.89576811173205,11703.704968415133
6.304128501825648,25.224416949269425,43.0,Regular,Single Category,Both,High,19.0,9.0,International,Retirees,,37064.21173562818
1.9178005712205715,406.5694890147456,64.0,Regular,Multiple Categories,Both,Low,19.0,8.0,North,Professionals,,15580.516948276434
5.97224734566212,487.04897702611,70.0,New,Single Category,Store,High,,2.0,International,Families,9.117715836797329,
,182.2050185419952,48.0,VIP,Multiple Categories,Both,Low,8.0,2.0,East,Young Adults,4.897019327741665,5862.633794088684
3.703515422967659,342.7897302263117,65.0,New,Multiple Categories,Store,Low,16.0,8.0,East,Young Adults,1.727394570526977,11398.800661299887
2.2010113931526005,154.2890186618148,18.0,New,Single Category,Store,Low,12.0,1.0,West,Professionals,2.621327848163497,20137.857645453532
6.004700933591297,188.0412669067125,46.0,New,Single Category,Both,Low,16.0,7.0,International,Professionals,6.856595684535901,985.8898999388733
,310.17902557077826,17.0,Churned,Multiple Categories,Store,High,18.0,8.0,International,Retirees,5.271604714962672,22353.45701185014
4.9342222185762195,405.33900832324775,23.0,New,Single Category,Both,Medium,2.0,1.0,West,Professionals,9.337080675799056,25358.95462745568
0.980405314203368,274.41697054424895,41.0,Regular,Single Category,Store,High,2.0,0.0,East,Professionals,6.4190782722215864,47235.550690715085
3.393868599618021,105.99269120972687,34.0,New,Multiple Categories,Both,Medium,4.0,6.0,East,Young Adults,8.57215261145939,25106.44265711476
1.299041880345874,432.06894214385625,66.0,Churned,Multiple Categories,Store,High,4.0,0.0,International,Families,4.284788023783184,31163.25650463242
1.7366933441442851,481.16212013181644,18.0,Regular,Single Category,Online,Low,2.0,5.0,International,Retirees,3.2575959683555564,11292.458630321924
4.26289141637001,397.19813913459325,68.0,Churned,Multiple Categories,Online,Low,8.0,1.0,South,Retirees,5.256684970840159,23330.44686361915
3.6249037932378503,443.0741513565008,22.0,VIP,,Both,,4.0,7.0,East,Families,5.524126751587562,40757.5361021557
,43.82546002389618,46.0,Churned,Single Category,Online,Low,2.0,4.0,North,Families,2.339856629732455,1694.1597155331594
5.306719758435587,240.3349427041428,10.0,VIP,Single Category,Online,Medium,19.0,1.0,East,Professionals,2.4827042322387096,1383.989524802964
6.293548587249846,99.8508594923354,7.0,Churned,Multiple Categories,Online,Medium,16.0,0.0,South,Families,3.981224170845834,9891.748661252277
5.419176166049683,320.20017621286803,27.0,New,Single Category,Store,Low,12.0,0.0,West,Retirees,2.774320804304385,14103.040949988177
3.9552432643225734,366.12277223742825,42.0,VIP,Multiple Categories,Store,Low,16.0,3.0,East,Professionals,4.940775211586919,2592.4916028421544
6.615015116614248,222.86510426643977,51.0,Churned,Multiple Categories,Online,Medium,6.0,6.0,East,Families,8.797598094333466,43912.90959507332
3.6514774027756167,370.216547969745,36.0,Regular,Multiple Categories,Store,High,19.0,4.0,East,Families,4.669689855639726,19224.785443107696
4.229621213264492,465.3104853913134,45.0,Churned,,Both,Low,1.0,4.0,South,Professionals,6.007983415901361,12200.508815089914
7.023826170239748,,62.0,New,Multiple Categories,Online,Low,5.0,9.0,North,Retirees,7.389677129332162,49147.634756394866
1.9300927408087383,208.55465718102982,41.0,VIP,Multiple Categories,Both,Medium,18.0,2.0,West,Young Adults,2.2968168707690184,14997.988885176379
0.6032465474537938,273.1794269009762,66.0,VIP,Single Category,Online,Low,19.0,0.0,West,Young Adults,3.217558738103641,6363.983053486265
2.332735068932095,179.92046361156463,35.0,New,Multiple Categories,Store,Medium,18.0,2.0,North,Young Adults,4.3404208660693495,33429.80414253554
1.0828767217829727,41.35885748014134,2.0,,Single Category,Both,Low,3.0,6.0,South,Retirees,9.827428546534167,35151.5520101584
5.606268793070107,261.99211055583226,65.0,Regular,Multiple Categories,Store,Low,12.0,3.0,International,Young Adults,5.805767649486236,38974.00511756289
5.959626355816897,300.46698357086683,54.0,Churned,Multiple Categories,Online,Medium,3.0,0.0,South,Retirees,3.4776035221469224,32011.968658811362
7.013223623513423,75.41607934376933,63.0,New,Multiple Categories,Online,High,3.0,9.0,East,Young Adults,6.871183736638514,42180.01965686719
0.5044028114886557,284.9104535049819,17.0,VIP,Single Category,Online,Low,,7.0,International,,5.629438920992763,7417.232823735372
7.909080131257423,474.5935218978283,23.0,,Multiple Categories,Both,Medium,4.0,1.0,International,Professionals,8.461892534613309,1185.3771710793235
5.178979803373612,455.6233471252606,46.0,VIP,Multiple Categories,Store,Low,5.0,0.0,International,Families,3.8791451298516644,28912.18462786391
3.1427407003445387,378.18859758413305,4.0,Regular,Multiple Categories,Online,Low,6.0,7.0,East,Retirees,5.034376481166848,23348.30295259523
3.451230162077489,265.90100019587123,13.0,New,Single Category,Both,Medium,0.0,4.0,West,Professionals,7.5723849467995805,9204.080395430012
4.223105615624761,352.777745747771,42.0,New,Single Category,Online,High,,1.0,East,Families,1.7968518749514006,25138.036053534863
7.7282437856686705,30.73314160153064,27.0,VIP,Multiple Categories,Store,Medium,5.0,9.0,North,Retirees,7.247530960505248,30946.668893907972
1.150297360231022,30.703957709949023,55.0,New,Multiple Categories,Online,Medium,19.0,2.0,West,Families,7.162850417390288,27156.088074592182
1.145080246048043,152.6863257540292,33.0,Churned,Multiple Categories,Store,High,12.0,,International,Young Adults,8.044026530877668,943.7016917265005
0.588883442757435,482.9013130771778,71.0,Regular,Single Category,Store,,12.0,9.0,,Young Adults,8.845279386006812,6109.2396789990435
1.756006446745031,269.3392666930722,47.0,Regular,Single Category,Store,Medium,9.0,8.0,South,Young Adults,4.060293791249794,7486.061002183662
6.943690184601477,144.39865874489345,58.0,Regular,Multiple Categories,Both,Medium,0.0,5.0,International,Young Adults,7.162511670344269,15162.047138557524
4.995410043002722,284.1400312173933,64.0,VIP,Multiple Categories,Online,High,5.0,6.0,North,Retirees,1.5764594209999148,33842.765048157446
0.5673125315000372,138.16647837324885,65.0,New,Multiple Categories,Both,Medium,1.0,0.0,South,Young Adults,1.5896152504872108,17855.49069389838
4.241563913180516,443.2579351257255,27.0,,Multiple Categories,Online,Medium,18.0,4.0,,Professionals,8.781387485468796,4754.116451068786
5.367960485574614,,35.0,Regular,Multiple Categories,Store,High,8.0,,,Young Adults,6.6200371168503835,16844.46187657355
7.332024033572496,85.70513628073286,53.0,New,Multiple Categories,Both,Low,12.0,6.0,East,Retirees,3.017684468341014,8499.180104735819
2.636696664137971,,66.0,Churned,Single Category,Store,High,6.0,8.0,East,Professionals,,20625.770657297573
0.5494734537535302,375.2819603180777,2.0,Regular,,Online,Low,7.0,1.0,South,Professionals,9.994995435300646,2758.727015318098
7.635860810174075,421.5855557035479,21.0,Regular,Single Category,Online,Medium,2.0,8.0,East,Young Adults,9.520080913497708,39221.22088515984
0.8799358590507529,39.18932582588864,,Regular,Multiple Categories,Store,Medium,6.0,6.0,International,Families,4.352713416872523,18076.296108234266
3.5313707037119473,431.82260946628253,17.0,New,Single Category,Both,Medium,0.0,0.0,East,Professionals,,1295.1523545656828
6.125670595585852,49.862668692015504,27.0,Churned,Multiple Categories,Online,Low,4.0,6.0,South,Young Adults,2.0252126028323385,560.7290537694267
5.78145088841806,403.02061392720907,57.0,VIP,Multiple Categories,Store,Low,10.0,8.0,North,Young Adults,8.875243447688193,10375.430340685463
7.385790142848496,208.12592123992624,62.0,New,Single Category,Store,Low,19.0,1.0,West,Families,,37678.27907446904
,376.76436237826414,63.0,Regular,Multiple Categories,Both,Medium,19.0,6.0,West,Families,5.906133568362016,1079.6414373032953
7.651439019130339,80.88934954239159,5.0,Regular,Single Category,Store,High,6.0,8.0,International,Retirees,,47978.28918370862
2.631777043200544,423.17421242701045,49.0,,Single Category,Online,High,11.0,2.0,West,Professionals,4.95209725052227,10173.84664652716
3.8288529681806582,290.4517067182002,28.0,Churned,Multiple Categories,Store,High,12.0,4.0,East,Professionals,6.736581847893089,13677.602692290578
7.232038070300747,27.667515331089724,27.0,Regular,Single Category,Both,High,,4.0,West,Young Adults,3.190192645778932,5062.4965731333
6.0020552181133215,351.5116133336494,51.0,Regular,Multiple Categories,Store,Low,4.0,3.0,East,Professionals,4.828011280215299,10918.547640927036
2.093251185513678,460.586376330955,69.0,,Single Category,Online,Low,19.0,8.0,East,Professionals,2.814987423925956,14234.392283396166
6.212206653573817,224.8864053441257,31.0,VIP,Multiple Categories,Online,High,2.0,7.0,West,Professionals,2.6099418165868116,580.3562994679601
0.8757243554787854,58.910075369569576,,Churned,Single Category,Both,Medium,8.0,3.0,East,Professionals,4.931083474922682,22392.739113404954
1.366700187761378,48.952332034059395,8.0,Regular,Multiple Categories,Store,Low,19.0,2.0,International,Young Adults,3.040240567649269,3270.5788338311427
1.573044570939023,199.2203558332146,49.0,VIP,Multiple Categories,Online,High,8.0,1.0,North,Young Adults,2.857040865622734,32413.88677577912
3.9480713864738286,469.67097039317815,60.0,,Multiple Categories,Online,Low,18.0,1.0,North,,3.259135037397537,18639.355499063764
,,29.0,New,Single Category,Online,Medium,1.0,0.0,South,Young Adults,7.676536542593487,9796.813905973595
2.6271768888589477,416.80446193504383,55.0,Regular,Single Category,Both,Medium,0.0,8.0,West,Families,9.188057829395317,42217.677272331195
1.458454797615961,487.6802120979319,26.0,VIP,Multiple Categories,Store,Medium,16.0,1.0,International,Young Adults,7.626435246684318,40911.61787913029
5.26506789825015,419.0434780521705,33.0,Churned,,Both,Low,5.0,0.0,International,,,41206.386744583404
3.262561061130568,129.90593513298927,63.0,New,Multiple Categories,Online,Medium,3.0,6.0,International,Retirees,8.182534457680761,29317.343401091985
0.9441242326121795,64.30960656752436,4.0,New,Single Category,Both,Medium,13.0,5.0,,Families,3.9734177071496974,30832.378101005863
2.973366324819695,165.9828685440116,13.0,Regular,Multiple Categories,Store,High,,3.0,West,Families,7.26899610252611,46940.111895559494
5.556795545761202,390.60306978223184,48.0,Regular,Single Category,Both,High,10.0,9.0,East,Young Adults,2.4559518046895397,49985.89802113566
1.2316906026407248,251.52735383758113,58.0,VIP,,Both,Low,3.0,5.0,East,Retirees,4.897736258595179,38264.96550226314
4.405872649327352,358.6154203738844,1.0,Churned,Multiple Categories,Both,Low,16.0,6.0,North,Retirees,5.027838430410566,30623.853187344732
3.052861413023692,110.84350320628153,65.0,Churned,Multiple Categories,Online,Low,,,South,Families,6.529581281765031,4525.200891930813
6.836242023536518,476.87135910319574,46.0,Regular,Single Category,Both,High,11.0,,International,Professionals,1.0517218379071316,21495.083941689776
5.961065190953437,322.3985836485801,58.0,New,Multiple Categories,Both,Low,12.0,9.0,International,Retirees,4.716363161839217,43671.45715477103
2.7538894169384798,323.52792561203415,32.0,Regular,,Online,Medium,7.0,8.0,,Professionals,2.4713925495360933,13631.074641225377
6.343512667463237,483.8634650302566,20.0,Regular,Multiple Categories,Both,Low,17.0,8.0,South,Families,5.666393039427484,28233.067912107323
3.987290448172307,76.89628499778692,70.0,VIP,Multiple Categories,Store,,7.0,1.0,West,Professionals,5.982559947216039,44725.10717486079
3.3959228097024203,,39.0,,Multiple Categories,Store,Low,17.0,,East,Young Adults,3.857620779102971,
5.63548876057383,438.89367314112997,65.0,Churned,Multiple Categories,Store,High,0.0,9.0,International,Families,8.748856208584114,12995.460060852409
7.782021869960236,176.4644539183445,46.0,VIP,Multiple Categories,Online,High,10.0,2.0,East,Families,6.0698597018011275,36969.8840553774
3.211908126327841,90.42162636957804,58.0,Regular,Multiple Categories,Store,Low,3.0,3.0,International,Professionals,2.4874819337496668,6122.3369280729585
3.7098349323771966,346.810624964446,66.0,Churned,Multiple Categories,Store,Medium,14.0,3.0,West,Families,4.44649752122757,44318.053657368895
7.512041882559312,335.83893946374013,57.0,Churned,Single Category,Store,Low,15.0,9.0,International,Professionals,7.709352433880052,23897.159688441745
0.9694127319394686,40.49828470883746,40.0,Regular,Single Category,Store,Low,8.0,1.0,,Young Adults,4.360153313828463,18787.08058628062
4.034705334661551,428.7335682133425,55.0,New,Multiple Categories,Online,,7.0,4.0,North,Families,8.270128739912845,834.2519950358221
1.9705540637516767,472.4331385406797,,Churned,Multiple Categories,Both,Medium,17.0,2.0,East,Young Adults,7.5660777595051,21493.158401435154
2.4317248498811077,490.446002396718,20.0,Churned,Multiple Categories,Online,Medium,4.0,0.0,North,Families,5.949574237174947,41133.248493151856
3.8809113543148217,435.0872548896027,30.0,Churned,Single Category,Store,,17.0,9.0,International,Young Adults,6.6490775152671535,7741.337298702397
5.112665355600665,32.02342179209672,18.0,New,Multiple Categories,Online,High,11.0,7.0,West,Families,3.315497564822995,20341.578369646624
2.3118215654418237,379.8511738598377,21.0,Churned,Single Category,Online,High,15.0,9.0,North,Professionals,8.836009204216285,
4.912000760866353,119.10713744197518,15.0,VIP,Multiple Categories,Both,Low,15.0,6.0,West,Professionals,1.6082493434204403,34880.79735444344
3.265948072357575,349.59486136213906,26.0,Regular,Single Category,Online,High,1.0,9.0,East,Professionals,9.574776793943867,45907.2175273053
4.900020951934242,187.21438864408134,2.0,Regular,Single Category,Online,Low,1.0,9.0,West,Professionals,2.7658201097724877,47321.69387738045
1.5713960500245503,,20.0,VIP,Multiple Categories,Both,,1.0,2.0,East,Young Adults,1.2377295745741541,47982.07030715811
7.5369862146130515,338.01000734463094,46.0,Churned,Single Category,Both,High,14.0,7.0,North,Young Adults,6.2746034164158715,
5.100223392070339,27.98513405133646,15.0,VIP,Single Category,Both,Low,9.0,3.0,International,Professionals,8.506572851461707,9701.21877153532
0.7668885777852575,,47.0,Regular,Single Category,Online,Medium,9.0,8.0,International,Young Adults,3.3901284146610497,21100.027437091354
5.643856073852313,109.42193431481067,40.0,Regular,Multiple Categories,Both,Medium,0.0,,South,Professionals,6.608571841610852,12054.393984171465
4.918064237089936,79.70895025490198,49.0,Churned,Single Category,Both,Low,8.0,8.0,West,Professionals,,31572.609547788907
3.721209922374933,185.86545414047086,,Regular,Single Category,Online,Medium,17.0,0.0,North,Professionals,2.7380016827871936,49121.30313317133
4.566149016970315,361.616668951667,29.0,Regular,Single Category,Online,High,2.0,0.0,West,Professionals,9.600535152047986,18364.2188359455
5.303514570009983,136.78566766888397,16.0,New,Multiple Categories,Both,Low,9.0,1.0,West,Retirees,5.529199968859283,1462.713981505729
3.326654205359888,82.8444872888209,50.0,Churned,Multiple Categories,Online,Low,15.0,7.0,International,Professionals,1.023014453773484,11947.610502565043
7.94717095016002,87.13339446321999,51.0,,Multiple Categories,Store,High,8.0,4.0,East,Retirees,6.613886238596505,30969.4719168798
2.3332048250020545,265.1716068636754,39.0,VIP,Multiple Categories,Online,Low,14.0,4.0,South,Young Adults,8.814755252730265,18922.73071482924
1.359288406561902,487.428097747496,2.0,Regular,Single Category,Store,,,5.0,South,Families,2.2480299724657766,
2.454074087700957,231.024011094759,26.0,VIP,Single Category,Store,Medium,15.0,6.0,International,Families,1.7928429526456942,13565.662095871383
1.7620326835342648,453.0985024234728,68.0,Regular,Multiple Categories,Online,Low,,8.0,East,Retirees,1.087242201901629,48489.866150862676
2.963704343650798,371.502395988263,49.0,New,Single Category,Online,Low,9.0,0.0,International,Professionals,1.7664354184281263,8612.409703237448
4.930651778862172,176.1906184085978,29.0,Regular,Single Category,Online,High,6.0,2.0,South,Professionals,5.020780804997167,17781.413573277594
6.779206866855101,332.45018714182385,13.0,New,Multiple Categories,Online,,8.0,4.0,East,Professionals,2.3716448687881866,34465.11917132665
1.5367000011250813,26.79388942039572,37.0,VIP,Multiple Categories,Both,Medium,16.0,1.0,North,Families,8.72445853975955,4032.204661006374
3.2500534711612157,,40.0,New,Multiple Categories,Online,High,11.0,1.0,South,Retirees,8.204955709179533,12396.336391494457
1.8260841140135025,190.72918568670752,3.0,New,Single Category,Online,Low,15.0,,South,Retirees,8.397368509691402,39656.18251597849
4.906241282178779,282.5385931961409,42.0,Regular,Multiple Categories,,High,13.0,7.0,East,,3.502017899181798,33702.86860481598
5.960896898254119,156.91355247094444,5.0,Churned,Single Category,Store,High,13.0,5.0,East,Professionals,1.640623759998297,38298.60546481236
4.000720210849082,33.01912254780074,54.0,New,Single Category,Both,High,11.0,0.0,East,Professionals,7.004020351760713,1480.0013494734958
0.5675341664957402,170.32294675722022,20.0,Churned,Single Category,Store,High,17.0,4.0,International,Families,2.4030448466573304,24026.463408181455
6.938325959220289,199.22534442920949,40.0,Churned,Multiple Categories,,High,9.0,9.0,International,Families,9.749740945080184,11123.913188280561
7.656975210500296,296.7023423940559,56.0,New,Multiple Categories,Online,,4.0,2.0,North,Families,2.9566886474747203,22427.619666706687
3.0016546597508245,149.86322833491252,19.0,VIP,Multiple Categories,Store,High,12.0,6.0,International,Families,2.8901650438006037,15877.834186073549
3.6789815402148,267.8185929072828,58.0,Regular,,,Medium,16.0,5.0,International,Retirees,1.781927673966341,38117.530643510036
2.2611836861372288,422.0694837320394,41.0,Churned,Single Category,Store,High,,0.0,,Young Adults,8.015972969222688,40471.47449254374
